PGTV_Dose,PGTV_Vol_means,PGTV_Vol_vars,PGTV_Vol_maxs,PGTV_Vol_mins,GTV_Dose,GTV_Vol_means,GTV_Vol_vars,GTV_Vol_maxs,GTV_Vol_mins,PTV_Dose,PTV_Vol_means,PTV_Vol_vars,PTV_Vol_maxs,PTV_Vol_mins,CTV_Dose,CTV_Vol_means,CTV_Vol_vars,CTV_Vol_maxs,CTV_Vol_mins,Femoral Head_Dose,Femoral Head_Vol_means,Femoral Head_Vol_vars,Femoral Head_Vol_maxs,Femoral Head_Vol_mins,Bladder_Dose,Bladder_Vol_means,Bladder_Vol_vars,Bladder_Vol_maxs,Bladder_Vol_mins,Body_Dose,Body_Vol_means,Body_Vol_vars,Body_Vol_maxs,Body_Vol_mins
0.91,100,0,100,100,0.91,100,0,100,100,0.91,100,0,100,100,0.91,100,0,100,100,0.91,98.70873421,3.505449,100,85.63332268,0.91,100,0,100,100,0.91,82.68228909,10.77638396,98.85462634,59.41480209
0.92,100,0,100,100,0.92,100,0,100,100,0.92,100,0,100,100,0.92,100,0,100,100,0.92,98.66076533,3.621059785,100,85.16261051,0.92,100,0,100,100,0.92,82.48835448,10.80568768,98.81224932,59.26231883
0.93,100,0,100,100,0.93,100,0,100,100,0.93,100,0,100,100,0.93,100,0,100,100,0.93,98.61270552,3.736393015,100,84.69345906,0.93,100,0,100,100,0.93,82.29663392,10.83381146,98.76894707,59.11229506
0.94,100,0,100,100,0.94,100,0,100,100,0.94,100,0,100,100,0.94,100,0,100,100,0.94,98.56509413,3.849317073,100,84.23708688,0.94,100,0,100,100,0.94,82.10712539,10.86095778,98.72565971,58.96487275
0.95,100,0,100,100,0.95,100,0,100,100,0.95,100,0,100,100,0.95,100,0,100,100,0.95,98.51805027,3.959442484,100,83.79580987,0.95,100,0,100,100,0.95,81.91942756,10.88712163,98.68229785,58.81995006
0.96,100,0,100,100,0.96,100,0,100,100,0.96,100,0,100,100,0.96,100,0,100,100,0.96,98.47165505,4.066714116,100,83.36948482,0.96,100,0,100,100,0.96,81.73352759,10.91189886,98.63824758,58.67727264
0.97,100,0,100,100,0.97,100,0,100,100,0.97,100,0,100,100,0.97,100,0,100,100,0.97,98.42566143,4.171694474,100,82.95580838,0.97,100,0,100,100,0.97,81.54970968,10.93549552,98.5937909,58.5364466
0.98,100,0,100,100,0.98,100,0,100,100,0.98,100,0,100,100,0.98,100,0,100,100,0.98,98.38013709,4.27456291,100,82.55300129,0.98,100,0,100,100,0.98,81.36805665,10.95828638,98.54930455,58.39758343
0.99,100,0,100,100,0.99,100,0,100,100,0.99,100,0,100,100,0.99,100,0,100,100,0.99,98.33499063,4.375090581,100,82.16266467,0.99,100,0,100,100,0.99,81.1882257,10.98004659,98.50446021,58.26041543
1,100,0,100,100,1,100,0,100,100,1,100,0,100,100,1,100,0,100,100,1,98.29017623,4.473404423,100,81.78348459,1,100,0,100,100,1,81.0102775,11.00079218,98.45891591,58.12460064
1.01,100,0,100,100,1.01,100,0,100,100,1.01,100,0,100,100,1.01,100,0,100,100,1.01,98.24580489,4.56965648,100,81.41523853,1.01,100,0,100,100,1.01,80.83416418,11.02070066,98.41347553,57.99074855
1.02,100,0,100,100,1.02,100,0,100,100,1.02,100,0,100,100,1.02,100,0,100,100,1.02,98.20156222,4.664352702,100,81.05571041,1.02,100,0,100,100,1.02,80.66015188,11.03972185,98.36752171,57.85886474
1.03,100,0,100,100,1.03,100,0,100,100,1.03,100,0,100,100,1.03,100,0,100,100,1.03,98.15725798,4.758241993,100,80.70169685,1.03,100,0,100,100,1.03,80.4880568,11.05801672,98.32083128,57.7284996
1.04,100,0,100,100,1.04,100,0,100,100,1.04,100,0,100,100,1.04,100,0,100,100,1.04,98.11280981,4.851268744,100,80.35338837,1.04,100,0,100,100,1.04,80.31787002,11.07552029,98.27359754,57.5988868
1.05,100,0,100,100,1.05,100,0,100,100,1.05,100,0,100,100,1.05,100,0,100,100,1.05,98.06795514,4.943913166,100,80.00852698,1.05,100,0,100,100,1.05,80.14953821,11.09226738,98.22549439,57.47092777
1.06,100,0,100,100,1.06,100,0,100,100,1.06,100,0,100,100,1.06,100,0,100,100,1.06,98.02228306,5.037702791,100,79.65928088,1.06,100,0,100,100,1.06,79.98300282,11.10867009,98.17725789,57.34422119
1.07,100,0,100,100,1.07,100,0,100,100,1.07,100,0,100,100,1.07,100,0,100,100,1.07,97.97610394,5.130465736,100,79.31798818,1.07,100,0,100,100,1.07,79.81832548,11.12469564,98.12847323,57.21969373
1.08,100,0,100,100,1.08,100,0,100,100,1.08,100,0,100,100,1.08,100,0,100,100,1.08,97.92933966,5.222445923,100,78.98089176,1.08,100,0,100,100,1.08,79.6555304,11.14002837,98.07878518,57.09717253
1.09,100,0,100,100,1.09,100,0,100,100,1.09,100,0,100,100,1.09,100,0,100,100,1.09,97.88208844,5.313662502,100,78.65038048,1.09,100,0,100,100,1.09,79.49448079,11.15494175,98.02870898,56.97628387
1.1,100,0,100,100,1.1,100,0,100,100,1.1,100,0,100,100,1.1,100,0,100,100,1.1,97.83411386,5.404826062,100,78.32588431,1.1,100,0,100,100,1.1,79.33524876,11.16961991,97.97901402,56.85686193
1.11,100,0,100,100,1.11,100,0,100,100,1.11,100,0,100,100,1.11,100,0,100,100,1.11,97.78531544,5.496385491,100,78.0067051,1.11,100,0,100,100,1.11,79.178008,11.18382942,97.92834911,56.73963727
1.12,100,0,100,100,1.12,100,0,100,100,1.12,100,0,100,100,1.12,100,0,100,100,1.12,97.73590896,5.587521856,100,77.69289568,1.12,100,0,100,100,1.12,79.02234107,11.19769122,97.87718291,56.62392795
1.13,100,0,100,100,1.13,100,0,100,100,1.13,100,0,100,100,1.13,100,0,100,100,1.13,97.68628443,5.677435065,100,77.38417591,1.13,100,0,100,100,1.13,78.86831039,11.21117658,97.82418393,56.50916287
