PGTV_Dose,PGTV_Vol_means,PGTV_Vol_vars,PGTV_Vol_maxs,PGTV_Vol_mins,GTV_Dose,GTV_Vol_means,GTV_Vol_vars,GTV_Vol_maxs,GTV_Vol_mins,PTV_Dose,PTV_Vol_means,PTV_Vol_vars,PTV_Vol_maxs,PTV_Vol_mins,CTV_Dose,CTV_Vol_means,CTV_Vol_vars,CTV_Vol_maxs,CTV_Vol_mins,Femoral Head_Dose,Femoral Head_Vol_means,Femoral Head_Vol_vars,Femoral Head_Vol_maxs,Femoral Head_Vol_mins,Bladder_Dose,Bladder_Vol_means,Bladder_Vol_vars,Bladder_Vol_maxs,Bladder_Vol_mins,Body_Dose,Body_Vol_means,Body_Vol_vars,Body_Vol_maxs,Body_Vol_mins
21.67,100,0,100,100,21.67,100,0,100,100,21.67,100,0,100,100,21.67,100,0,100,100,21.67,8.582094002,7.711772709,30.46547964,0.002033037,21.67,25.3157641,6.113272423,32.01769455,9.574670409,21.67,22.65303452,4.83582758,34.03268869,14.78403951
21.68,100,0,100,100,21.68,100,0,100,100,21.68,100,0,100,100,21.68,100,0,100,100,21.68,8.566514843,7.706163803,30.44487455,0.001962922,21.68,25.30302983,6.112644139,32.00259763,9.568564605,21.68,22.63854073,4.834525861,34.01821677,14.77313809
21.69,100,0,100,100,21.69,100,0,100,100,21.69,100,0,100,100,21.69,100,0,100,100,21.69,8.550942321,7.700624394,30.42427489,0.001894203,21.69,25.29027105,6.111994901,31.98729073,9.562379005,21.69,22.62401753,4.833188767,34.00369092,14.76232538
21.7,100,0,100,100,21.7,100,0,100,100,21.7,100,0,100,100,21.7,100,0,100,100,21.7,8.535350583,7.694979901,30.4036943,0.001825484,21.7,25.2774992,6.111352865,31.97205388,9.556010574,21.7,22.60956703,4.831835158,33.98908142,14.75151857
21.71,100,0,100,100,21.71,100,0,100,100,21.71,100,0,100,100,21.71,100,0,100,100,21.71,8.519875474,7.689336721,30.3831394,0.001756765,21.71,25.26474729,6.110739328,31.95679477,9.549680768,21.71,22.59521954,4.830484776,33.9746305,14.74076965
21.72,100,0,100,100,21.72,100,0,100,100,21.72,100,0,100,100,21.72,100,0,100,100,21.72,8.504537213,7.683841024,30.36261668,0.001688046,21.72,25.2520041,6.110095951,31.94127323,9.543581289,21.72,22.58088031,4.829166188,33.96024418,14.73002103
21.73,100,0,100,100,21.73,100,0,100,100,21.73,100,0,100,100,21.73,100,0,100,100,21.73,8.489177826,7.678333723,30.3420988,0.001619328,21.73,25.23925524,6.109513949,31.92607762,9.537648187,21.73,22.56651767,4.827877153,33.94599577,14.71924166
21.74,100,0,100,100,21.74,100,0,100,100,21.74,100,0,100,100,21.74,100,0,100,100,21.74,8.47375897,7.672773977,30.32159383,0.001550609,21.74,25.22630984,6.108916755,31.91066151,9.53180986,21.74,22.55214679,4.826543963,33.93165459,14.70851983
21.75,100,0,100,100,21.75,100,0,100,100,21.75,100,0,100,100,21.75,100,0,100,100,21.75,8.458301419,7.667198568,30.3010072,0.00148189,21.75,25.21345268,6.108359201,31.89547251,9.525943065,21.75,22.53774611,4.825208268,33.91708759,14.69783005
21.76,100,0,100,100,21.76,100,0,100,100,21.76,100,0,100,100,21.76,100,0,100,100,21.76,8.442795925,7.661617592,30.2804394,0.001413171,21.76,25.20061421,6.107865416,31.88066623,9.519986686,21.76,22.52333017,4.823824633,33.90219116,14.6870665
21.77,100,0,100,100,21.77,100,0,100,100,21.77,100,0,100,100,21.77,100,0,100,100,21.77,8.427296632,7.65610756,30.25991684,0.001344452,21.77,25.1879449,6.107305942,31.86548811,9.513972809,21.77,22.50895884,4.822510236,33.88757688,14.67626946
21.78,100,0,100,100,21.78,100,0,100,100,21.78,100,0,100,100,21.78,100,0,100,100,21.78,8.411838407,7.650535751,30.23938718,0.001275733,21.78,25.17526215,6.106665053,31.85014486,9.507999513,21.78,22.49459021,4.821200432,33.87309291,14.66561172
21.79,100,0,100,100,21.79,100,0,100,100,21.79,100,0,100,100,21.79,100,0,100,100,21.79,8.396253669,7.644958535,30.21885237,0.001208377,21.79,25.1625366,6.106031596,31.83500134,9.501991397,21.79,22.48021728,4.819881088,33.85857961,14.65501711
21.8,100,0,100,100,21.8,100,0,100,100,21.8,100,0,100,100,21.8,100,0,100,100,21.8,8.380893495,7.63939939,30.19833158,0.001148349,21.8,25.14980268,6.105402853,31.81931941,9.496001671,21.8,22.46587318,4.818565345,33.84415894,14.64437235
21.81,100,0,100,100,21.81,100,0,100,100,21.81,100,0,100,100,21.81,100,0,100,100,21.81,8.365563325,7.633945093,30.17782538,0.001088718,21.81,25.13703592,6.104771304,31.80391621,9.490081223,21.81,22.4515125,4.817224323,33.82970955,14.63386132
21.82,100,0,100,100,21.82,100,0,100,100,21.82,100,0,100,100,21.82,100,0,100,100,21.82,8.350269209,7.628490763,30.15732675,0.001029725,21.82,25.12419955,6.104045187,31.78848284,9.484174903,21.82,22.43715159,4.815892429,33.81516944,14.62323949
21.83,100,0,100,100,21.83,100,0,100,100,21.83,100,0,100,100,21.83,100,0,100,100,21.83,8.33479631,7.622972848,30.13682778,0.000973413,21.83,25.11138101,6.103383959,31.77332674,9.47824328,21.83,22.42277943,4.814512221,33.80055223,14.61287597
21.84,100,0,100,100,21.84,100,0,100,100,21.84,100,0,100,100,21.84,100,0,100,100,21.84,8.319353174,7.617511128,30.11634084,0.000921949,21.84,25.09865108,6.102718308,31.75820409,9.472216822,21.84,22.40837716,4.8130928,33.78570993,14.60253388
21.85,100,0,100,100,21.85,100,0,100,100,21.85,100,0,100,100,21.85,100,0,100,100,21.85,8.30409513,7.612086205,30.09589452,0.00087389,21.85,25.08592488,6.102205222,31.74334008,9.466195843,21.85,22.39397534,4.811664554,33.7706504,14.59216207
21.86,100,0,100,100,21.86,100,0,100,100,21.86,100,0,100,100,21.86,100,0,100,100,21.86,8.288974808,7.606677709,30.07547123,0.000829814,21.86,25.07324789,6.101885522,31.72895492,9.460258861,21.86,22.37962853,4.810325922,33.7559793,14.58161537
21.87,100,0,100,100,21.87,100,0,100,100,21.87,100,0,100,100,21.87,100,0,100,100,21.87,8.273886381,7.601263454,30.05505204,0.000785651,21.87,25.06065536,6.101281895,31.71403958,9.454346862,21.87,22.36530345,4.809023238,33.74145967,14.57110234
21.88,100,0,100,100,21.88,100,0,100,100,21.88,100,0,100,100,21.88,100,0,100,100,21.88,8.258744753,7.595818318,30.03462386,0.000741755,21.88,25.04809322,6.1006783,31.69930424,9.448496128,21.88,22.35094788,4.807687747,33.72687543,14.5605014
21.89,100,0,100,100,21.89,100,0,100,100,21.89,100,0,100,100,21.89,100,0,100,100,21.89,8.243578606,7.590393811,30.01418905,0.000698643,21.89,25.0355295,6.100127908,31.6844316,9.442613344,21.89,22.33655567,4.806312432,33.71231878,14.54991626
21.9,100,0,100,100,21.9,100,0,100,100,21.9,100,0,100,100,21.9,100,0,100,100,21.9,8.228479682,7.584975236,29.9937853,0.000662295,21.9,25.02291231,6.09972384,31.66933508,9.436756793,21.9,22.32214101,4.804922679,33.69766304,14.53943032
21.91,100,0,100,100,21.91,100,0,100,100,21.91,100,0,100,100,21.91,100,0,100,100,21.91,8.213549602,7.579592533,29.97340879,0.000629239,21.91,25.01025547,6.099269931,31.65471474,9.430901376,21.91,22.30777222,4.803575114,33.68300442,14.52902878
21.92,100,0,100,100,21.92,100,0,100,100,21.92,100,0,100,100,21.92,100,0,100,100,21.92,8.19861392,7.574264508,29.95303037,0.000598663,21.92,24.99771604,6.098795103,31.64024733,9.424987932,21.92,22.29341929,4.802231598,33.66825827,14.51845235
21.93,100,0,100,100,21.93,100,0,100,100,21.93,100,0,100,100,21.93,100,0,100,100,21.93,8.183660713,7.568864378,29.93264064,0.000569154,21.93,24.98520713,6.098276336,31.625488,9.419104244,21.93,22.27907495,4.800881663,33.65326913,14.50792958
21.94,100,0,100,100,21.94,100,0,100,100,21.94,100,0,100,100,21.94,100,0,100,100,21.94,8.168814109,7.563470632,29.91225433,0.000539645,21.94,24.97268068,6.097726273,31.61070199,9.413324221,21.94,22.2647629,4.799505369,33.63835656,14.49754767
21.95,100,0,100,100,21.95,100,0,100,100,21.95,100,0,100,100,21.95,100,0,100,100,21.95,8.153986182,7.558060014,29.89184704,0.000510136,21.95,24.96012531,6.097071793,31.59599299,9.407456186,21.95,22.25043597,4.798141283,33.62355791,14.4871146
21.96,100,0,100,100,21.96,100,0,100,100,21.96,100,0,100,100,21.96,100,0,100,100,21.96,8.139321732,7.552713369,29.8714025,0.000480229,21.96,24.94750293,6.09640217,31.58111235,9.401554278,21.96,22.23612918,4.796795882,33.60875062,14.47677034
21.97,100,0,100,100,21.97,100,0,100,100,21.97,100,0,100,100,21.97,100,0,100,100,21.97,8.124748153,7.547313907,29.85098549,0.00045385,21.97,24.93487632,6.095733173,31.56605256,9.39571593,21.97,22.22182597,4.795415444,33.59362288,14.46652104
21.98,100,0,100,100,21.98,100,0,100,100,21.98,100,0,100,100,21.98,100,0,100,100,21.98,8.110188404,7.541873618,29.83059064,0.000427472,21.98,24.92218365,6.09501558,31.55068182,9.390024083,21.98,22.20754758,4.794088645,33.57880639,14.4562541
21.99,100,0,100,100,21.99,100,0,100,100,21.99,100,0,100,100,21.99,100,0,100,100,21.99,8.095618747,7.536415339,29.81021421,0.000401094,21.99,24.9096034,6.094298127,31.53582633,9.384356308,21.99,22.19325452,4.792722152,33.56397102,14.44598566
22,100,0,100,100,22,100,0,100,100,22,100,0,100,100,22,100,0,100,100,22,8.081061705,7.530980984,29.78986263,0.000374716,22,24.89707825,6.093605687,31.52076705,9.37871142,22,22.17894351,4.791290428,33.54905038,14.43586159
22.01,100,0,100,100,22.01,100,0,100,100,22.01,100,0,100,100,22.01,100,0,100,100,22.01,8.066542109,7.525577295,29.76951181,0.000348337,22.01,24.88450699,6.092927724,31.50582748,9.373070209,22.01,22.1646553,4.789856898,33.5339986,14.42576559
22.02,100,0,100,100,22.02,100,0,100,100,22.02,100,0,100,100,22.02,100,0,100,100,22.02,8.05203887,7.520131799,29.7491388,0.000321959,22.02,24.87180631,6.0922684,31.49091232,9.367391257,22.02,22.15036818,4.788464367,33.5192475,14.41558463
22.03,100,0,100,100,22.03,100,0,100,100,22.03,100,0,100,100,22.03,100,0,100,100,22.03,8.037513545,7.514724764,29.72875388,0.000295581,22.03,24.85903412,6.091650239,31.47544282,9.361687202,22.03,22.13610434,4.787083221,33.50453376,14.40539791
22.04,100,0,100,100,22.04,100,0,100,100,22.04,100,0,100,100,22.04,100,0,100,100,22.04,8.023054431,7.509319763,29.70833803,0.000270414,22.04,24.84632827,6.09105626,31.46056713,9.355960814,22.04,22.12185819,4.785700185,33.48963339,14.39506388
22.05,100,0,100,100,22.05,100,0,100,100,22.05,100,0,100,100,22.05,100,0,100,100,22.05,8.008623445,7.503958234,29.68790901,0.000252331,22.05,24.8336003,6.090419289,31.44549959,9.350163994,22.05,22.107587,4.784316823,33.47455696,14.38474194
22.06,100,0,100,100,22.06,100,0,100,100,22.06,100,0,100,100,22.06,100,0,100,100,22.06,7.994289264,7.498597528,29.6674975,0.000234248,22.06,24.82081016,6.089745597,31.43033188,9.344361906,22.06,22.09334254,4.782933592,33.45952311,14.37452679
22.07,100,0,100,100,22.07,100,0,100,100,22.07,100,0,100,100,22.07,100,0,100,100,22.07,7.979850046,7.493247547,29.64705304,0.000217672,22.07,24.80808106,6.089203079,31.41474359,9.338370551,22.07,22.079086,4.781569862,33.44452648,14.36424103
22.08,100,0,100,100,22.08,100,0,100,100,22.08,100,0,100,100,22.08,100,0,100,100,22.08,7.965512107,7.487906273,29.62661328,0.000202355,22.08,24.79529823,6.088685149,31.39926984,9.332339089,22.08,22.06480494,4.780187849,33.42959067,14.35414159
22.09,100,0,100,100,22.09,100,0,100,100,22.09,100,0,100,100,22.09,100,0,100,100,22.09,7.951300854,7.482578669,29.60617452,0.000187544,22.09,24.7825408,6.088195905,31.3838031,9.326342465,22.09,22.05057994,4.778790612,33.41465137,14.3440432
22.1,100,0,100,100,22.1,100,0,100,100,22.1,100,0,100,100,22.1,100,0,100,100,22.1,7.937146647,7.477262392,29.58577063,0.000172733,22.1,24.76983911,6.087685359,31.36864796,9.320520906,22.1,22.03639488,4.777407365,33.39992734,14.33401001
22.11,100,0,100,100,22.11,100,0,100,100,22.11,100,0,100,100,22.11,100,0,100,100,22.11,7.923057985,7.4719839,29.5653469,0.000157922,22.11,24.75722202,6.087160193,31.35355716,9.314759634,22.11,22.02218318,4.776060541,33.38523816,14.32390722
22.12,100,0,100,100,22.12,100,0,100,100,22.12,100,0,100,100,22.12,100,0,100,100,22.12,7.908974739,7.466690584,29.54488428,0.000142502,22.12,24.74464036,6.08665782,31.33852604,9.308971146,22.12,22.00794096,4.774640117,33.37025302,14.31390583
22.13,100,0,100,100,22.13,100,0,100,100,22.13,100,0,100,100,22.13,100,0,100,100,22.13,7.894825883,7.461358015,29.52440534,0.000126987,22.13,24.73207646,6.086221479,31.32350926,9.303226646,22.13,21.99371137,4.773181186,33.35518337,14.30386101
22.14,100,0,100,100,22.14,100,0,100,100,22.14,100,0,100,100,22.14,100,0,100,100,22.14,7.88073309,7.456016534,29.50392403,0.000111303,22.14,24.71960352,6.085770873,31.30892085,9.297526614,22.14,21.97945723,4.771739478,33.34002475,14.29364933
22.15,100,0,100,100,22.15,100,0,100,100,22.15,100,0,100,100,22.15,100,0,100,100,22.15,7.8666828,7.450701854,29.48345243,9.59E-05,22.15,24.70717249,6.085342764,31.29446123,9.291795248,22.15,21.96522855,4.770306716,33.32485781,14.28346731
22.16,100,0,100,100,22.16,100,0,100,100,22.16,100,0,100,100,22.16,100,0,100,100,22.16,7.852582666,7.445409105,29.46297879,8.06E-05,22.16,24.69469994,6.084896651,31.27992741,9.286111963,22.16,21.95097366,4.768844472,33.30958403,14.27327282
22.17,100,0,100,100,22.17,100,0,100,100,22.17,100,0,100,100,22.17,100,0,100,100,22.17,7.838426021,7.440143765,29.44251508,6.67E-05,22.17,24.68213719,6.084394402,31.26522504,9.280381683,22.17,21.93672348,4.767380546,33.2942709,14.26310332
22.18,100,0,100,100,22.18,100,0,100,100,22.18,100,0,100,100,22.18,100,0,100,100,22.18,7.824208837,7.434856239,29.42205566,5.54E-05,22.18,24.66965732,6.08379994,31.25005751,9.274672168,22.18,21.92253364,4.76591285,33.27904723,14.2530778
22.19,100,0,100,100,22.19,100,0,100,100,22.19,100,0,100,100,22.19,100,0,100,100,22.19,7.810139923,7.429548075,29.40160809,4.41E-05,22.19,24.65736391,6.083233192,31.23520581,9.26909183,22.19,21.90834657,4.764463365,33.26388581,14.24297761
22.2,100,0,100,100,22.2,100,0,100,100,22.2,100,0,100,100,22.2,100,0,100,100,22.2,7.796070499,7.42422378,29.38115273,3.56E-05,22.2,24.64513017,6.082753997,31.22069914,9.263530368,22.2,21.89415306,4.763025081,33.24866625,14.23285501
22.21,100,0,100,100,22.21,100,0,100,100,22.21,100,0,100,100,22.21,100,0,100,100,22.21,7.782044519,7.418899101,29.36071027,2.98E-05,22.21,24.63279497,6.08224359,31.20602352,9.258023007,22.21,21.87999267,4.761584106,33.23343576,14.22272329
22.22,100,0,100,100,22.22,100,0,100,100,22.22,100,0,100,100,22.22,100,0,100,100,22.22,7.768089905,7.413538545,29.34024645,2.61E-05,22.22,24.62050502,6.081761455,31.19145941,9.252544149,22.22,21.86584592,4.76015615,33.21829745,14.21243875
22.23,100,0,100,100,22.23,100,0,100,100,22.23,100,0,100,100,22.23,100,0,100,100,22.23,7.754130018,7.408251495,29.31979392,2.29E-05,22.23,24.60818589,6.081335098,31.17707858,9.247053492,22.23,21.85166764,4.758685715,33.20325314,14.20211052
22.24,100,0,100,100,22.24,100,0,100,100,22.24,100,0,100,100,22.24,100,0,100,100,22.24,7.74010074,7.402913173,29.29934846,1.97E-05,22.24,24.59581878,6.080919408,31.1624749,9.241589527,22.24,21.83747455,4.75718632,33.18812319,14.19185877
22.25,100,0,100,100,22.25,100,0,100,100,22.25,100,0,100,100,22.25,100,0,100,100,22.25,7.726035364,7.397590247,29.27888235,1.65E-05,22.25,24.58343814,6.080516371,31.1479137,9.236087032,22.25,21.82327131,4.755686726,33.17314204,14.18176097
22.26,100,0,100,100,22.26,100,0,100,100,22.26,100,0,100,100,22.26,100,0,100,100,22.26,7.712082287,7.392294725,29.25839151,1.33E-05,22.26,24.57113285,6.080000155,31.13322438,9.230583357,22.26,21.80911088,4.754223752,33.15810711,14.17169607
22.27,100,0,100,100,22.27,100,0,100,100,22.27,100,0,100,100,22.27,100,0,100,100,22.27,7.698086843,7.387035574,29.23788556,1.01E-05,22.27,24.5588712,6.079462464,31.11879669,9.225063004,22.27,21.79495688,4.752744316,33.14310652,14.16161371
22.28,100,0,100,100,22.28,100,0,100,100,22.28,100,0,100,100,22.28,100,0,100,100,22.28,7.684093486,7.381707922,29.21737023,6.85E-06,22.28,24.54661248,6.078916679,31.10445794,9.219505409,22.28,21.78076767,4.751249351,33.12790503,14.15149882
22.29,100,0,100,100,22.29,100,0,100,100,22.29,100,0,100,100,22.29,100,0,100,100,22.29,7.6701693,7.376373758,29.19684355,3.64E-06,22.29,24.53431432,6.078392276,31.0903259,9.213841244,22.29,21.76657378,4.749791159,33.11284732,14.14132138
22.3,100,0,100,100,22.3,100,0,100,100,22.3,100,0,100,100,22.3,100,0,100,100,22.3,7.656297933,7.370908035,29.1762901,4.33E-07,22.3,24.52189208,6.077824348,31.07598815,9.208126906,22.3,21.75243383,4.748396558,33.09786812,14.1309908
22.31,100,0,100,100,22.31,100,0,100,100,22.31,100,0,100,100,22.31,100,0,100,100,22.31,7.642292382,7.365452577,29.15573268,0,22.31,24.50959682,6.077318538,31.06184255,9.202411415,22.31,21.73827804,4.746995181,33.08284012,14.12071648
22.32,100,0,100,100,22.32,100,0,100,100,22.32,100,0,100,100,22.32,100,0,100,100,22.32,7.6284167,7.359911332,29.13517658,0,22.32,24.49727003,6.076807657,31.04769992,9.19666332,22.32,21.72407742,4.745570085,33.06777129,14.1104918
22.33,100,0,100,100,22.33,100,0,100,100,22.33,100,0,100,100,22.33,100,0,100,100,22.33,7.614480769,7.354383527,29.11458724,0,22.33,24.48491505,6.076264666,31.03354026,9.190899938,22.33,21.70990852,4.744155799,33.05291334,14.1003191
22.34,100,0,100,100,22.34,100,0,100,100,22.34,100,0,100,100,22.34,100,0,100,100,22.34,7.600671354,7.348839741,29.09397029,0,22.34,24.47258286,6.075772636,31.01898936,9.185149886,22.34,21.6957905,4.742724013,33.03804694,14.09026559
22.35,100,0,100,100,22.35,100,0,100,100,22.35,100,0,100,100,22.35,100,0,100,100,22.35,7.587001007,7.343295303,29.07334319,0,22.35,24.46018371,6.075234702,31.00451849,9.179519965,22.35,21.68173985,4.741351108,33.023399,14.08018514
22.36,100,0,100,100,22.36,100,0,100,100,22.36,100,0,100,100,22.36,100,0,100,100,22.36,7.573259443,7.337668998,29.05276075,0,22.36,24.44781684,6.074649064,30.98982508,9.173930269,22.36,21.66763527,4.739973449,33.00868162,14.07009195
22.37,100,0,100,100,22.37,100,0,100,100,22.37,100,0,100,100,22.37,100,0,100,100,22.37,7.559441298,7.332076673,29.03215883,0,22.37,24.43544029,6.074062954,30.97475828,9.168324267,22.37,21.65351316,4.738578744,32.99381904,14.06002177
22.38,100,0,100,100,22.38,100,0,100,100,22.38,100,0,100,100,22.38,100,0,100,100,22.38,7.545615233,7.326459696,29.01152434,0,22.38,24.4231504,6.073471694,30.95997716,9.162735681,22.38,21.63939836,4.737169734,32.97894311,14.04996
22.39,100,0,100,100,22.39,100,0,100,100,22.39,100,0,100,100,22.39,100,0,100,100,22.39,7.531934568,7.320818028,28.9908964,0,22.39,24.41086848,6.072871454,30.94527217,9.157187811,22.39,21.62530713,4.735762145,32.9640487,14.03998435
22.4,100,0,100,100,22.4,100,0,100,100,22.4,100,0,100,100,22.4,100,0,100,100,22.4,7.518326569,7.315190885,28.97025632,0,22.4,24.39856052,6.07229141,30.93069608,9.151727063,22.4,21.61124494,4.734382915,32.9493897,14.03011283
22.41,100,0,100,100,22.41,100,0,100,100,22.41,100,0,100,100,22.41,100,0,100,100,22.41,7.504637489,7.309639153,28.94961987,0,22.41,24.38624587,6.071765801,30.91598174,9.146165777,22.41,21.59716639,4.732984735,32.93473167,14.02023
22.42,100,0,100,100,22.42,100,0,100,100,22.42,100,0,100,100,22.42,100,0,100,100,22.42,7.491144403,7.30404344,28.92901355,0,22.42,24.37397504,6.071293586,30.90152384,9.14056477,22.42,21.5830919,4.731566315,32.92009922,14.01032431
22.43,100,0,100,100,22.43,100,0,100,100,22.43,100,0,100,100,22.43,100,0,100,100,22.43,7.477571729,7.298422748,28.90832076,0,22.43,24.3616966,6.070779217,30.88706607,9.134913694,22.43,21.56900016,4.730146141,32.90548052,14.00043529
22.44,100,0,100,100,22.44,100,0,100,100,22.44,100,0,100,100,22.44,100,0,100,100,22.44,7.464152465,7.292740226,28.88737542,0,22.44,24.34946008,6.070306877,30.87281382,9.129254369,22.44,21.55490612,4.728731537,32.89080095,13.9906268
22.45,100,0,100,100,22.45,100,0,100,100,22.45,100,0,100,100,22.45,100,0,100,100,22.45,7.450651578,7.287085993,28.86643402,0,22.45,24.33720291,6.069826284,30.85838488,9.123603091,22.45,21.54083497,4.727317641,32.87601415,13.98067261
22.46,100,0,100,100,22.46,100,0,100,100,22.46,100,0,100,100,22.46,100,0,100,100,22.46,7.437171096,7.281441494,28.84556619,0,22.46,24.32496793,6.069291557,30.844061,9.118008648,22.46,21.52676261,4.725885758,32.86120034,13.97068794
22.47,100,0,100,100,22.47,100,0,100,100,22.47,100,0,100,100,22.47,100,0,100,100,22.47,7.423766317,7.275760301,28.82491888,0,22.47,24.31276227,6.068752887,30.8294038,9.112335416,22.47,21.51272268,4.724451977,32.8462783,13.96078234
22.48,100,0,100,100,22.48,100,0,100,100,22.48,100,0,100,100,22.48,100,0,100,100,22.48,7.410430001,7.270122813,28.80425425,0,22.48,24.30062526,6.068197554,30.81442168,9.106605373,22.48,21.49862795,4.723001388,32.83129421,13.95078694
22.49,100,0,100,100,22.49,100,0,100,100,22.49,100,0,100,100,22.49,100,0,100,100,22.49,7.397047611,7.264488304,28.78356943,0,22.49,24.28847121,6.067689564,30.79969292,9.100791972,22.49,21.4845045,4.721501196,32.81628751,13.94085794
22.5,100,0,100,100,22.5,100,0,100,100,22.5,100,0,100,100,22.5,100,0,100,100,22.5,7.383554968,7.258815094,28.76287882,0,22.5,24.27632648,6.067247329,30.78534231,9.094995069,22.5,21.47044171,4.720038637,32.80130082,13.9309587
22.51,100,0,100,100,22.51,100,0,100,100,22.51,100,0,100,100,22.51,100,0,100,100,22.51,7.370154446,7.253113033,28.74220843,0,22.51,24.26428125,6.066818196,30.77104634,9.08926423,22.51,21.45639291,4.718600373,32.78640864,13.92118728
22.52,100,0,100,100,22.52,100,0,100,100,22.52,100,0,100,100,22.52,100,0,100,100,22.52,7.356789067,7.247427236,28.72155987,0,22.52,24.25227552,6.066369465,30.75670897,9.083480795,22.52,21.44233417,4.717183725,32.7715596,13.91149198
22.53,100,0,100,100,22.53,100,0,100,100,22.53,100,0,100,100,22.53,100,0,100,100,22.53,7.343378315,7.241645803,28.70092694,0,22.53,24.24027328,6.065938939,30.74237606,9.077679941,22.53,21.42824672,4.71576886,32.75667693,13.90166847
22.54,100,0,100,100,22.54,100,0,100,100,22.54,100,0,100,100,22.54,100,0,100,100,22.54,7.33011745,7.235919675,28.68030157,0,22.54,24.22816704,6.065521811,30.72751909,9.071864406,22.54,21.41417787,4.714367282,32.74156008,13.89175288
22.55,100,0,100,100,22.55,100,0,100,100,22.55,100,0,100,100,22.55,100,0,100,100,22.55,7.316788916,7.230159539,28.6596745,0,22.55,24.21606151,6.065145759,30.71269029,9.066118191,22.55,21.40012031,4.71298905,32.72652073,13.88185136
22.56,100,0,100,100,22.56,100,0,100,100,22.56,100,0,100,100,22.56,100,0,100,100,22.56,7.30346229,7.224559509,28.6390709,0,22.56,24.20389819,6.06471366,30.69767816,9.060384823,22.56,21.38612536,4.71160264,32.71169684,13.87219828
22.57,100,0,100,100,22.57,100,0,100,100,22.57,100,0,100,100,22.57,100,0,100,100,22.57,7.29027106,7.218931944,28.61847605,0,22.57,24.19176003,6.064267713,30.68244481,9.054746938,22.57,21.37208999,4.710161754,32.69680375,13.86244166
22.58,100,0,100,100,22.58,100,0,100,100,22.58,100,0,100,100,22.58,100,0,100,100,22.58,7.277159482,7.213267857,28.59787761,0,22.58,24.17964076,6.063819499,30.66724044,9.04910631,22.58,21.35803891,4.708703409,32.68184376,13.85273241
22.59,100,0,100,100,22.59,100,0,100,100,22.59,100,0,100,100,22.59,100,0,100,100,22.59,7.263976698,7.207517617,28.57729028,0,22.59,24.16748688,6.063355172,30.65158976,9.043481609,22.59,21.34405156,4.707294736,32.66699126,13.84306169
22.6,100,0,100,100,22.6,100,0,100,100,22.6,100,0,100,100,22.6,100,0,100,100,22.6,7.25069362,7.201703713,28.55671594,0,22.6,24.15533153,6.062881241,30.63650922,9.037883762,22.6,21.33007431,4.705840829,32.65183624,13.83342829
22.61,100,0,100,100,22.61,100,0,100,100,22.61,100,0,100,100,22.61,100,0,100,100,22.61,7.237469299,7.195840809,28.53613765,0,22.61,24.14325839,6.062392566,30.62113529,9.032432952,22.61,21.31614931,4.704411134,32.63689633,13.82385555
22.62,100,0,100,100,22.62,100,0,100,100,22.62,100,0,100,100,22.62,100,0,100,100,22.62,7.224338412,7.190024752,28.51556775,0,22.62,24.13115834,6.061921841,30.60564626,9.026935094,22.62,21.30219581,4.70300722,32.62198727,13.81416394
22.63,100,0,100,100,22.63,100,0,100,100,22.63,100,0,100,100,22.63,100,0,100,100,22.63,7.211170535,7.184081725,28.49497533,0,22.63,24.11903877,6.06148477,30.59006792,9.021273101,22.63,21.28820733,4.701605628,32.60709211,13.80433888
22.64,100,0,100,100,22.64,100,0,100,100,22.64,100,0,100,100,22.64,100,0,100,100,22.64,7.198066914,7.178122352,28.47438399,0,22.64,24.10690784,6.061028554,30.57475552,9.015620537,22.64,21.27419903,4.700167167,32.59212944,13.79459296
22.65,100,0,100,100,22.65,100,0,100,100,22.65,100,0,100,100,22.65,100,0,100,100,22.65,7.185075032,7.172203549,28.45378178,0,22.65,24.09480288,6.060513996,30.55952294,9.010016343,22.65,21.26020283,4.698664645,32.57701057,13.78480199
22.66,100,0,100,100,22.66,100,0,100,100,22.66,100,0,100,100,22.66,100,0,100,100,22.66,7.17200895,7.166247789,28.43317361,0,22.66,24.08277509,6.059982058,30.54439847,9.004549923,22.66,21.24622654,4.697189233,32.56196113,13.7750514
22.67,100,0,100,100,22.67,100,0,100,100,22.67,100,0,100,100,22.67,100,0,100,100,22.67,7.158995001,7.160311336,28.41257961,0,22.67,24.07060572,6.059445456,30.52956884,8.999126916,22.67,21.23226386,4.695686202,32.54679957,13.76534644
22.68,100,0,100,100,22.68,100,0,100,100,22.68,100,0,100,100,22.68,100,0,100,100,22.68,7.146004056,7.154428735,28.39199296,0,22.68,24.05843455,6.058875982,30.51490506,8.993735738,22.68,21.21831556,4.694120698,32.53137504,13.7557217
22.69,100,0,100,100,22.69,100,0,100,100,22.69,99.99999998,8.86E-08,100,99.9999996,22.69,100,0,100,100,22.69,7.133040922,7.148582029,28.37141038,0,22.69,24.04635423,6.058403881,30.50038766,8.988310692,22.69,21.20438593,4.692539238,32.51585656,13.74608643
22.7,100,0,100,100,22.7,100,0,100,100,22.7,99.99999995,2.20E-07,100,99.99999901,22.7,100,0,100,100,22.7,7.120041352,7.142789581,28.35085142,0,22.7,24.03424465,6.057948323,30.48586614,8.982840045,22.7,21.1904414,4.691010906,32.50043309,13.73649557
